run_id,created_at_utc,task_id,subtask_id,task_dir,tag,orchestrator_variant,success,termination_reason,error_type,judge_accepted,judge_force_accepted,wall_clock_seconds,plan_created,total_delegations,submission_attempts,judge_rejections,blueprint_matched,blueprint_id,blueprint_similarity,agent_curations_run,episode_curation_run,episode_curation_skipped,episode_familiarity,executed_agents,optimal_sequence,capability_boosted_agents,agent_discovery_sources,agent_retrieval_log,total_input_tokens,total_output_tokens,total_tokens,embedding_tokens,cost_llm,cost_embedding,cost_total,cost_by_model,playbook_confirm_votes,playbook_contradict_votes,playbook_bullets_added,playbook_bullets_pruned,playbook_unconfirmed_prunes,playbook_harm_prunes,playbook_consolidation_merges,playbook_evolution,num_internal_tool_calls,tool_call_history
,2026-07-03T07:39:59.025168+00:00,1-22,0,tasks/officebench/1-22,followup_20260701-officebench_baseline_lower_rich,followup_20260701/officebench_baseline_lower_rich,1,planned,,1,0,10.12,0,1,0,0,0,,0.0,0,0,1,-1.0,"[""email""]",[],0,"{""email"": ""embedding"", ""notification_sender"": ""embedding"", ""contact_manager"": ""embedding"", ""llm"": ""embedding"", ""bookmark_manager"": ""embedding""}","[{""call"": 1, ""capabilities"": [""email retrieval"", ""message search""], ""unmatched"": [], ""results"": [{""agent"": ""email"", ""score"": 0.8016, ""source"": ""embedding"", ""capability_score"": 0.0, ""rank"": 1, ""matched_capabilities"": [""email retrieval""]}, {""agent"": ""notification_sender"", ""score"": 0.7873, ""source"": ""embedding"", ""capability_score"": 0.0, ""rank"": 2, ""matched_capabilities"": [""message search""]}, {""agent"": ""contact_manager"", ""score"": 0.7728, ""source"": ""embedding"", ""capability_score"": 0.0, ""rank"": 3, ""matched_capabilities"": [""email retrieval"", ""message search""]}, {""agent"": ""llm"", ""score"": 0.7718, ""source"": ""embedding"", ""capability_score"": 0.0, ""rank"": 4, ""matched_capabilities"": [""message search""]}, {""agent"": ""bookmark_manager"", ""score"": 0.7699, ""source"": ""embedding"", ""capability_score"": 0.0, ""rank"": 5, ""matched_capabilities"": [""email retrieval""]}]}]",11012,362,11374,15,0.009997,2e-06,0.009999,"{""gpt-5.4-mini-2026-03-17"": 0.009997}",0,0,0,0,0,0,0,[],2,"[""gather_context"", ""task_complete""]"
,2026-07-03T07:40:26.752069+00:00,1-22,1,tasks/officebench/1-22,followup_20260701-officebench_baseline_lower_rich,followup_20260701/officebench_baseline_lower_rich,0,planned,,1,0,13.36,0,2,0,0,0,,0.0,0,0,1,-1.0,"[""database"", ""contact_manager""]",[],0,"{""email"": ""embedding"", ""database"": ""embedding"", ""sentiment_analyzer"": ""embedding"", ""log_analyzer"": ""embedding"", ""bookmark_manager"": ""embedding"", ""weather_service"": ""embedding"", ""contact_manager"": ""embedding"", ""xml_parser"": ""embedding""}","[{""call"": 1, ""capabilities"": [""data retrieval"", ""email analysis""], ""unmatched"": [], ""results"": [{""agent"": ""email"", ""score"": 0.8169, ""source"": ""embedding"", ""capability_score"": 0.0, ""rank"": 1, ""matched_capabilities"": [""email analysis""]}, {""agent"": ""database"", ""score"": 0.8035, ""source"": ""embedding"", ""capability_score"": 0.0, ""rank"": 2, ""matched_capabilities"": [""data retrieval""]}, {""agent"": ""sentiment_analyzer"", ""score"": 0.8029, ""source"": ""embedding"", ""capability_score"": 0.0, ""rank"": 3, ""matched_capabilities"": [""email analysis""]}, {""agent"": ""log_analyzer"", ""score"": 0.7848, ""source"": ""embedding"", ""capability_score"": 0.0, ""rank"": 4, ""matched_capabilities"": [""email analysis""]}, {""agent"": ""bookmark_manager"", ""score"": 0.7837, ""source"": ""embedding"", ""capability_score"": 0.0, ""rank"": 5, ""matched_capabilities"": [""data retrieval""]}, {""agent"": ""weather_service"", ""score"": 0.7686, ""source"": ""embedding"", ""capability_score"": 0.0, ""rank"": 6, ""matched_capabilities"": [""data retrieval""]}]}, {""call"": 2, ""capabilities"": [""database query"", ""email retrieval""], ""unmatched"": [], ""results"": [{""agent"": ""database"", ""score"": 0.8631, ""source"": ""embedding"", ""capability_score"": 0.0, ""rank"": 1, ""matched_capabilities"": [""database query""]}, {""agent"": ""email"", ""score"": 0.8016, ""source"": ""embedding"", ""capability_score"": 0.0, ""rank"": 2, ""matched_capabilities"": [""email retrieval""]}, {""agent"": ""contact_manager"", ""score"": 0.7706, ""source"": ""embedding"", ""capability_score"": 0.0, ""rank"": 3, ""matched_capabilities"": [""email retrieval""]}, {""agent"": ""bookmark_manager"", ""score"": 0.7699, ""source"": ""embedding"", ""capability_score"": 0.0, ""rank"": 4, ""matched_capabilities"": [""database query"", ""email retrieval""]}, {""agent"": ""xml_parser"", ""score"": 0.7632, ""source"": ""embedding"", ""capability_score"": 0.0, ""rank"": 5, ""matched_capabilities"": [""database query""]}]}]",15047,701,15748,28,0.01465,3e-06,0.014653,"{""gpt-5.4-mini-2026-03-17"": 0.01465}",0,0,0,0,0,0,0,[],3,"[""gather_context"", ""gather_context"", ""task_complete""]"
,2026-07-03T07:40:47.687795+00:00,1-22,2,tasks/officebench/1-22,followup_20260701-officebench_baseline_lower_rich,followup_20260701/officebench_baseline_lower_rich,1,planned,,1,0,6.62,0,1,0,0,0,,0.0,0,0,1,-1.0,"[""email""]",[],0,"{""email"": ""embedding"", ""meeting_summarizer"": ""embedding"", ""sentiment_analyzer"": ""embedding"", ""ocr"": ""embedding"", ""contact_manager"": ""embedding"", ""bookmark_manager"": ""embedding""}","[{""call"": 1, ""capabilities"": [""email retrieval"", ""information extraction""], ""unmatched"": [], ""results"": [{""agent"": ""email"", ""score"": 0.8016, ""source"": ""embedding"", ""capability_score"": 0.0, ""rank"": 1, ""matched_capabilities"": [""email retrieval""]}, {""agent"": ""meeting_summarizer"", ""score"": 0.7928, ""source"": ""embedding"", ""capability_score"": 0.0, ""rank"": 2, ""matched_capabilities"": [""information extraction""]}, {""agent"": ""sentiment_analyzer"", ""score"": 0.7922, ""source"": ""embedding"", ""capability_score"": 0.0, ""rank"": 3, ""matched_capabilities"": [""information extraction""]}, {""agent"": ""ocr"", ""score"": 0.7878, ""source"": ""embedding"", ""capability_score"": 0.0, ""rank"": 4, ""matched_capabilities"": [""information extraction""]}, {""agent"": ""contact_manager"", ""score"": 0.7706, ""source"": ""embedding"", ""capability_score"": 0.0, ""rank"": 5, ""matched_capabilities"": [""email retrieval""]}, {""agent"": ""bookmark_manager"", ""score"": 0.7699, ""source"": ""embedding"", ""capability_score"": 0.0, ""rank"": 6, ""matched_capabilities"": [""email retrieval""]}]}]",9920,341,10261,21,0.009077,2e-06,0.009079,"{""gpt-5.4-mini-2026-03-17"": 0.009077}",0,0,0,0,0,0,0,[],2,"[""gather_context"", ""task_complete""]"
,2026-07-03T07:41:10.318303+00:00,1-22,3,tasks/officebench/1-22,followup_20260701-officebench_baseline_lower_rich,followup_20260701/officebench_baseline_lower_rich,1,planned,,1,0,7.9,0,1,0,0,0,,0.0,0,0,1,-1.0,"[""email""]",[],0,"{""sentiment_analyzer"": ""embedding"", ""email"": ""embedding"", ""notification_sender"": ""embedding"", ""contact_manager"": ""embedding"", ""bookmark_manager"": ""embedding"", ""llm"": ""embedding""}","[{""call"": 1, ""capabilities"": [""email retrieval"", ""message classification"", ""status extraction""], ""unmatched"": [""status extraction""], ""results"": [{""agent"": ""sentiment_analyzer"", ""score"": 0.8142, ""source"": ""embedding"", ""capability_score"": 0.0, ""rank"": 1, ""matched_capabilities"": [""message classification""]}, {""agent"": ""email"", ""score"": 0.8016, ""source"": ""embedding"", ""capability_score"": 0.0, ""rank"": 2, ""matched_capabilities"": [""email retrieval""]}, {""agent"": ""notification_sender"", ""score"": 0.779, ""source"": ""embedding"", ""capability_score"": 0.0, ""rank"": 3, ""matched_capabilities"": [""message classification""]}, {""agent"": ""contact_manager"", ""score"": 0.7706, ""source"": ""embedding"", ""capability_score"": 0.0, ""rank"": 4, ""matched_capabilities"": [""email retrieval""]}, {""agent"": ""bookmark_manager"", ""score"": 0.7699, ""source"": ""embedding"", ""capability_score"": 0.0, ""rank"": 5, ""matched_capabilities"": [""email retrieval""]}, {""agent"": ""llm"", ""score"": 0.7682, ""source"": ""embedding"", ""capability_score"": 0.0, ""rank"": 6, ""matched_capabilities"": [""message classification""]}]}]",11414,413,11827,25,0.010543,3e-06,0.010546,"{""gpt-5.4-mini-2026-03-17"": 0.010543}",0,0,0,0,0,0,0,[],2,"[""gather_context"", ""task_complete""]"
,2026-07-03T07:41:33.799892+00:00,1-22,4,tasks/officebench/1-22,followup_20260701-officebench_baseline_lower_rich,followup_20260701/officebench_baseline_lower_rich,1,planned,,1,0,9.38,0,1,0,0,0,,0.0,0,0,1,-1.0,"[""email""]",[],0,"{""email"": ""embedding"", ""meeting_summarizer"": ""embedding"", ""sentiment_analyzer"": ""embedding"", ""ocr"": ""embedding"", ""contact_manager"": ""embedding"", ""bookmark_manager"": ""embedding""}","[{""call"": 1, ""capabilities"": [""email retrieval"", ""information extraction""], ""unmatched"": [], ""results"": [{""agent"": ""email"", ""score"": 0.8016, ""source"": ""embedding"", ""capability_score"": 0.0, ""rank"": 1, ""matched_capabilities"": [""email retrieval""]}, {""agent"": ""meeting_summarizer"", ""score"": 0.7928, ""source"": ""embedding"", ""capability_score"": 0.0, ""rank"": 2, ""matched_capabilities"": [""information extraction""]}, {""agent"": ""sentiment_analyzer"", ""score"": 0.7922, ""source"": ""embedding"", ""capability_score"": 0.0, ""rank"": 3, ""matched_capabilities"": [""information extraction""]}, {""agent"": ""ocr"", ""score"": 0.7878, ""source"": ""embedding"", ""capability_score"": 0.0, ""rank"": 4, ""matched_capabilities"": [""information extraction""]}, {""agent"": ""contact_manager"", ""score"": 0.7706, ""source"": ""embedding"", ""capability_score"": 0.0, ""rank"": 5, ""matched_capabilities"": [""email retrieval""]}, {""agent"": ""bookmark_manager"", ""score"": 0.7699, ""source"": ""embedding"", ""capability_score"": 0.0, ""rank"": 6, ""matched_capabilities"": [""email retrieval""]}]}]",11502,657,12159,19,0.01178,2e-06,0.011782,"{""gpt-5.4-mini-2026-03-17"": 0.01178}",0,0,0,0,0,0,0,[],2,"[""gather_context"", ""task_complete""]"
,2026-07-03T07:44:38.319672+00:00,2-2,0,tasks/officebench/2-2,followup_20260701-officebench_baseline_lower_rich,followup_20260701/officebench_baseline_lower_rich,0,planned,,1,0,12.59,1,1,0,0,0,,0.0,0,0,1,-1.0,"[""ocr""]",[],0,"{""word"": ""embedding"", ""ocr"": ""embedding"", ""xml_parser"": ""embedding"", ""data_anonymizer"": ""embedding"", ""excel"": ""embedding"", ""contract_manager"": ""embedding""}","[{""call"": 1, ""capabilities"": [""document data extraction"", ""file/document creation""], ""unmatched"": [], ""results"": [{""agent"": ""word"", ""score"": 0.8209, ""source"": ""embedding"", ""capability_score"": 0.0, ""rank"": 1, ""matched_capabilities"": [""file/document creation""]}, {""agent"": ""ocr"", ""score"": 0.8097, ""source"": ""embedding"", ""capability_score"": 0.0, ""rank"": 2, ""matched_capabilities"": [""document data extraction""]}, {""agent"": ""xml_parser"", ""score"": 0.8002, ""source"": ""embedding"", ""capability_score"": 0.0, ""rank"": 3, ""matched_capabilities"": [""document data extraction""]}, {""agent"": ""data_anonymizer"", ""score"": 0.7967, ""source"": ""embedding"", ""capability_score"": 0.0, ""rank"": 4, ""matched_capabilities"": [""document data extraction""]}, {""agent"": ""excel"", ""score"": 0.766, ""source"": ""embedding"", ""capability_score"": 0.0, ""rank"": 5, ""matched_capabilities"": [""file/document creation""]}, {""agent"": ""contract_manager"", ""score"": 0.7631, ""source"": ""embedding"", ""capability_score"": 0.0, ""rank"": 6, ""matched_capabilities"": [""file/document creation""]}]}]",13311,727,14038,35,0.013473,3e-06,0.013476,"{""gpt-5.4-mini-2026-03-17"": 0.013473}",0,0,0,0,0,0,0,[],3,"[""gather_context"", ""create_plan"", ""task_complete""]"
,2026-07-03T07:45:04.772103+00:00,2-2,1,tasks/officebench/2-2,followup_20260701-officebench_baseline_lower_rich,followup_20260701/officebench_baseline_lower_rich,0,planned,,1,0,11.94,1,1,0,0,0,,0.0,0,0,1,-1.0,"[""ocr""]",[],0,"{""word"": ""embedding"", ""ocr"": ""embedding"", ""excel"": ""embedding"", ""xml_parser"": ""embedding"", ""video_editor"": ""embedding"", ""data_anonymizer"": ""embedding""}","[{""call"": 1, ""capabilities"": [""document data extraction"", ""file creation / office document editing""], ""unmatched"": [], ""results"": [{""agent"": ""word"", ""score"": 0.8613, ""source"": ""embedding"", ""capability_score"": 0.0, ""rank"": 1, ""matched_capabilities"": [""file creation / office document editing""]}, {""agent"": ""ocr"", ""score"": 0.8097, ""source"": ""embedding"", ""capability_score"": 0.0, ""rank"": 2, ""matched_capabilities"": [""document data extraction""]}, {""agent"": ""excel"", ""score"": 0.8013, ""source"": ""embedding"", ""capability_score"": 0.0, ""rank"": 3, ""matched_capabilities"": [""file creation / office document editing""]}, {""agent"": ""xml_parser"", ""score"": 0.8002, ""source"": ""embedding"", ""capability_score"": 0.0, ""rank"": 4, ""matched_capabilities"": [""document data extraction""]}, {""agent"": ""video_editor"", ""score"": 0.7997, ""source"": ""embedding"", ""capability_score"": 0.0, ""rank"": 5, ""matched_capabilities"": [""file creation / office document editing""]}, {""agent"": ""data_anonymizer"", ""score"": 0.7967, ""source"": ""embedding"", ""capability_score"": 0.0, ""rank"": 6, ""matched_capabilities"": [""document data extraction""]}]}]",13234,746,13980,36,0.013506,4e-06,0.01351,"{""gpt-5.4-mini-2026-03-17"": 0.013506}",0,0,0,0,0,0,0,[],3,"[""gather_context"", ""create_plan"", ""task_complete""]"
,2026-07-03T07:45:36.131986+00:00,2-3,0,tasks/officebench/2-3,followup_20260701-officebench_baseline_lower_rich,followup_20260701/officebench_baseline_lower_rich,1,planned,,1,0,16.8,0,2,0,0,0,,0.0,0,0,1,-1.0,"[""ocr"", ""pdf""]",[],0,"{""image_resizer"": ""embedding"", ""ocr"": ""embedding"", ""invoice_processor"": ""embedding"", ""xml_parser"": ""embedding"", ""color_picker"": ""embedding"", ""chart_builder"": ""embedding"", ""pdf"": ""embedding""}","[{""call"": 1, ""capabilities"": [""document extraction"", ""image creation""], ""unmatched"": [], ""results"": [{""agent"": ""image_resizer"", ""score"": 0.8069, ""source"": ""embedding"", ""capability_score"": 0.0, ""rank"": 1, ""matched_capabilities"": [""image creation""]}, {""agent"": ""ocr"", ""score"": 0.8, ""source"": ""embedding"", ""capability_score"": 0.0, ""rank"": 2, ""matched_capabilities"": [""document extraction""]}, {""agent"": ""invoice_processor"", ""score"": 0.7934, ""source"": ""embedding"", ""capability_score"": 0.0, ""rank"": 3, ""matched_capabilities"": [""document extraction""]}, {""agent"": ""xml_parser"", ""score"": 0.7873, ""source"": ""embedding"", ""capability_score"": 0.0, ""rank"": 4, ""matched_capabilities"": [""document extraction""]}, {""agent"": ""color_picker"", ""score"": 0.7743, ""source"": ""embedding"", ""capability_score"": 0.0, ""rank"": 5, ""matched_capabilities"": [""image creation""]}, {""agent"": ""chart_builder"", ""score"": 0.774, ""source"": ""embedding"", ""capability_score"": 0.0, ""rank"": 6, ""matched_capabilities"": [""image creation""]}]}, {""call"": 2, ""capabilities"": [""pdf conversion"", ""image creation""], ""unmatched"": [], ""results"": [{""agent"": ""pdf"", ""score"": 0.8481, ""source"": ""embedding"", ""capability_score"": 0.0, ""rank"": 1, ""matched_capabilities"": [""pdf conversion""]}, {""agent"": ""image_resizer"", ""score"": 0.8069, ""source"": ""embedding"", ""capability_score"": 0.0, ""rank"": 2, ""matched_capabilities"": [""pdf conversion"", ""image creation""]}, {""agent"": ""ocr"", ""score"": 0.7881, ""source"": ""embedding"", ""capability_score"": 0.0, ""rank"": 3, ""matched_capabilities"": [""pdf conversion""]}, {""agent"": ""color_picker"", ""score"": 0.7743, ""source"": ""embedding"", ""capability_score"": 0.0, ""rank"": 4, ""matched_capabilities"": [""image creation""]}, {""agent"": ""chart_builder"", ""score"": 0.774, ""source"": ""embedding"", ""capability_score"": 0.0, ""rank"": 5, ""matched_capabilities"": [""image creation""]}]}]",18238,845,19083,49,0.017735,5e-06,0.01774,"{""gpt-5.4-mini-2026-03-17"": 0.017735}",0,0,0,0,0,0,0,[],3,"[""gather_context"", ""gather_context"", ""task_complete""]"
,2026-07-03T07:46:01.082046+00:00,2-5,0,tasks/officebench/2-5,followup_20260701-officebench_baseline_lower_rich,followup_20260701/officebench_baseline_lower_rich,0,planned,,1,0,10.76,0,1,0,0,0,,0.0,0,0,1,-1.0,"[""pdf""]",[],0,"{""pdf"": ""embedding"", ""ocr"": ""embedding"", ""code_reviewer"": ""embedding"", ""sentiment_analyzer"": ""embedding"", ""invoice_processor"": ""embedding"", ""log_analyzer"": ""embedding"", ""contract_manager"": ""embedding""}","[{""call"": 1, ""capabilities"": [""policy compliance review"", ""document analysis"", ""PDF content extraction""], ""unmatched"": [], ""results"": [{""agent"": ""pdf"", ""score"": 0.8216, ""source"": ""embedding"", ""capability_score"": 0.0, ""rank"": 1, ""matched_capabilities"": [""PDF content extraction""]}, {""agent"": ""ocr"", ""score"": 0.8069, ""source"": ""embedding"", ""capability_score"": 0.0, ""rank"": 2, ""matched_capabilities"": [""PDF content extraction""]}, {""agent"": ""code_reviewer"", ""score"": 0.7955, ""source"": ""embedding"", ""capability_score"": 0.0, ""rank"": 3, ""matched_capabilities"": [""document analysis""]}, {""agent"": ""sentiment_analyzer"", ""score"": 0.7951, ""source"": ""embedding"", ""capability_score"": 0.0, ""rank"": 4, ""matched_capabilities"": [""document analysis""]}, {""agent"": ""invoice_processor"", ""score"": 0.793, ""source"": ""embedding"", ""capability_score"": 0.0, ""rank"": 5, ""matched_capabilities"": [""PDF content extraction""]}, {""agent"": ""log_analyzer"", ""score"": 0.7815, ""source"": ""embedding"", ""capability_score"": 0.0, ""rank"": 6, ""matched_capabilities"": [""document analysis""]}, {""agent"": ""contract_manager"", ""score"": 0.753, ""source"": ""embedding"", ""capability_score"": 0.0, ""rank"": 7, ""matched_capabilities"": [""policy compliance review""]}]}, {""call"": 2, ""capabilities"": [""policy compliance review"", ""document analysis""], ""unmatched"": [], ""results"": [{""agent"": ""code_reviewer"", ""score"": 0.7955, ""source"": ""embedding"", ""capability_score"": 0.0, ""rank"": 1, ""matched_capabilities"": [""document analysis""]}, {""agent"": ""sentiment_analyzer"", ""score"": 0.7951, ""source"": ""embedding"", ""capability_score"": 0.0, ""rank"": 2, ""matched_capabilities"": [""document analysis""]}, {""agent"": ""log_analyzer"", ""score"": 0.7815, ""source"": ""embedding"", ""capability_score"": 0.0, ""rank"": 3, ""matched_capabilities"": [""document analysis""]}, {""agent"": ""contract_manager"", ""score"": 0.753, ""source"": ""embedding"", ""capability_score"": 0.0, ""rank"": 4, ""matched_capabilities"": [""policy compliance review""]}]}]",13036,566,13602,41,0.012494,4e-06,0.012498,"{""gpt-5.4-mini-2026-03-17"": 0.012494}",0,0,0,0,0,0,0,[],2,"[""gather_context"", ""task_complete""]"
,2026-07-03T07:46:32.454156+00:00,2-6,0,tasks/officebench/2-6,followup_20260701-officebench_baseline_lower_rich,followup_20260701/officebench_baseline_lower_rich,0,planned,,1,0,17.19,1,2,0,0,0,,0.0,0,0,1,-1.0,"[""pdf"", ""word""]",[],0,"{""ocr"": ""embedding"", ""word"": ""embedding"", ""spell_checker"": ""embedding"", ""pdf"": ""embedding"", ""video_editor"": ""embedding"", ""invoice_processor"": ""embedding"", ""currency_converter"": ""embedding""}","[{""call"": 1, ""capabilities"": [""document conversion"", ""OCR / PDF text extraction"", ""word processing editing""], ""unmatched"": [], ""results"": [{""agent"": ""ocr"", ""score"": 0.8728, ""source"": ""embedding"", ""capability_score"": 0.0, ""rank"": 1, ""matched_capabilities"": [""OCR / PDF text extraction""]}, {""agent"": ""word"", ""score"": 0.8405, ""source"": ""embedding"", ""capability_score"": 0.0, ""rank"": 2, ""matched_capabilities"": [""document conversion"", ""word processing editing""]}, {""agent"": ""spell_checker"", ""score"": 0.8221, ""source"": ""embedding"", ""capability_score"": 0.0, ""rank"": 3, ""matched_capabilities"": [""word processing editing""]}, {""agent"": ""pdf"", ""score"": 0.8191, ""source"": ""embedding"", ""capability_score"": 0.0, ""rank"": 4, ""matched_capabilities"": [""document conversion"", ""OCR / PDF text extraction""]}, {""agent"": ""video_editor"", ""score"": 0.7972, ""source"": ""embedding"", ""capability_score"": 0.0, ""rank"": 5, ""matched_capabilities"": [""word processing editing""]}, {""agent"": ""invoice_processor"", ""score"": 0.7956, ""source"": ""embedding"", ""capability_score"": 0.0, ""rank"": 6, ""matched_capabilities"": [""OCR / PDF text extraction""]}, {""agent"": ""currency_converter"", ""score"": 0.793, ""source"": ""embedding"", ""capability_score"": 0.0, ""rank"": 7, ""matched_capabilities"": [""document conversion""]}]}]",19836,1093,20929,35,0.020123,3e-06,0.020126,"{""gpt-5.4-mini-2026-03-17"": 0.020123}",0,0,0,0,0,0,0,[],3,"[""gather_context"", ""create_plan"", ""task_complete""]"
,2026-07-03T07:46:58.844527+00:00,2-7,0,tasks/officebench/2-7,followup_20260701-officebench_baseline_lower_rich,followup_20260701/officebench_baseline_lower_rich,0,planned,,1,0,12.34,1,1,0,0,0,,0.0,0,0,1,-1.0,"[""pdf""]",[],0,"{""meeting_summarizer"": ""embedding"", ""ocr"": ""embedding"", ""pdf"": ""embedding"", ""llm"": ""embedding"", ""word"": ""embedding"", ""invoice_processor"": ""embedding"", ""bookmark_manager"": ""embedding"", ""file_archiver"": ""embedding"", ""video_editor"": ""embedding""}","[{""call"": 1, ""capabilities"": [""document summarization"", ""file creation and saving"", ""PDF text extraction""], ""unmatched"": [], ""results"": [{""agent"": ""meeting_summarizer"", ""score"": 0.8427, ""source"": ""embedding"", ""capability_score"": 0.0, ""rank"": 1, ""matched_capabilities"": [""document summarization""]}, {""agent"": ""ocr"", ""score"": 0.8238, ""source"": ""embedding"", ""capability_score"": 0.0, ""rank"": 2, ""matched_capabilities"": [""PDF text extraction""]}, {""agent"": ""pdf"", ""score"": 0.814, ""source"": ""embedding"", ""capability_score"": 0.0, ""rank"": 3, ""matched_capabilities"": [""PDF text extraction""]}, {""agent"": ""llm"", ""score"": 0.8116, ""source"": ""embedding"", ""capability_score"": 0.0, ""rank"": 4, ""matched_capabilities"": [""document summarization""]}, {""agent"": ""word"", ""score"": 0.7946, ""source"": ""embedding"", ""capability_score"": 0.0, ""rank"": 5, ""matched_capabilities"": [""file creation and saving""]}, {""agent"": ""invoice_processor"", ""score"": 0.7853, ""source"": ""embedding"", ""capability_score"": 0.0, ""rank"": 6, ""matched_capabilities"": [""PDF text extraction""]}, {""agent"": ""bookmark_manager"", ""score"": 0.785, ""source"": ""embedding"", ""capability_score"": 0.0, ""rank"": 7, ""matched_capabilities"": [""document summarization""]}, {""agent"": ""file_archiver"", ""score"": 0.774, ""source"": ""embedding"", ""capability_score"": 0.0, ""rank"": 8, ""matched_capabilities"": [""file creation and saving""]}, {""agent"": ""video_editor"", ""score"": 0.7583, ""source"": ""embedding"", ""capability_score"": 0.0, ""rank"": 9, ""matched_capabilities"": [""file creation and saving""]}]}]",15035,898,15933,30,0.015587,3e-06,0.01559,"{""gpt-5.4-mini-2026-03-17"": 0.015587}",0,0,0,0,0,0,0,[],3,"[""gather_context"", ""create_plan"", ""task_complete""]"
,2026-07-03T07:47:25.665213+00:00,2-8,0,tasks/officebench/2-8,followup_20260701-officebench_baseline_lower_rich,followup_20260701/officebench_baseline_lower_rich,0,planned,,1,0,12.61,1,1,0,0,0,,0.0,0,0,1,-1.0,"[""ocr""]",[],0,"{""ocr"": ""embedding"", ""excel"": ""embedding"", ""chart_builder"": ""embedding"", ""survey_builder"": ""embedding"", ""barcode_scanner"": ""embedding"", ""llm"": ""embedding""}","[{""call"": 1, ""capabilities"": [""OCR / image text extraction"", ""spreadsheet creation / data formatting""], ""unmatched"": [], ""results"": [{""agent"": ""ocr"", ""score"": 0.87, ""source"": ""embedding"", ""capability_score"": 0.0, ""rank"": 1, ""matched_capabilities"": [""OCR / image text extraction""]}, {""agent"": ""excel"", ""score"": 0.854, ""source"": ""embedding"", ""capability_score"": 0.0, ""rank"": 2, ""matched_capabilities"": [""spreadsheet creation / data formatting""]}, {""agent"": ""chart_builder"", ""score"": 0.8118, ""source"": ""embedding"", ""capability_score"": 0.0, ""rank"": 3, ""matched_capabilities"": [""spreadsheet creation / data formatting""]}, {""agent"": ""survey_builder"", ""score"": 0.7901, ""source"": ""embedding"", ""capability_score"": 0.0, ""rank"": 4, ""matched_capabilities"": [""spreadsheet creation / data formatting""]}, {""agent"": ""barcode_scanner"", ""score"": 0.79, ""source"": ""embedding"", ""capability_score"": 0.0, ""rank"": 5, ""matched_capabilities"": [""OCR / image text extraction""]}, {""agent"": ""llm"", ""score"": 0.7714, ""source"": ""embedding"", ""capability_score"": 0.0, ""rank"": 6, ""matched_capabilities"": [""OCR / image text extraction""]}]}]",13254,756,14010,31,0.013569,3e-06,0.013572,"{""gpt-5.4-mini-2026-03-17"": 0.013569}",0,0,0,0,0,0,0,[],3,"[""gather_context"", ""create_plan"", ""task_complete""]"
