run_id,created_at_utc,task_id,subtask_id,task_dir,tag,orchestrator_variant,success,termination_reason,error_type,judge_accepted,judge_force_accepted,wall_clock_seconds,plan_created,total_delegations,submission_attempts,judge_rejections,blueprint_matched,blueprint_id,blueprint_similarity,agent_curations_run,episode_curation_run,episode_curation_skipped,episode_familiarity,executed_agents,optimal_sequence,capability_boosted_agents,agent_discovery_sources,agent_retrieval_log,total_input_tokens,total_output_tokens,total_tokens,embedding_tokens,cost_llm,cost_embedding,cost_total,cost_by_model,playbook_confirm_votes,playbook_contradict_votes,playbook_bullets_added,playbook_bullets_pruned,playbook_unconfirmed_prunes,playbook_harm_prunes,playbook_consolidation_merges,playbook_evolution,num_internal_tool_calls,tool_call_history
,2026-06-26T18:38:48.749177+00:00,1-9,3,tasks/officebench/1-9,full_rich_20260626-officebench_baseline_upper,full_rich_20260626/officebench_baseline_upper,0,planned,,1,0,67.17,0,7,1,0,0,,0.0,0,0,1,-1.0,"[""excel"", ""shell""]",[],0,"{""excel"": ""embedding"", ""data_anonymizer"": ""embedding"", ""ocr"": ""embedding"", ""database"": ""embedding"", ""spell_checker"": ""embedding"", ""survey_builder"": ""embedding"", ""shell"": ""embedding"", ""bookmark_manager"": ""embedding"", ""file_archiver"": ""embedding""}","[{""call"": 1, ""capabilities"": [""spreadsheet editing"", ""data extraction""], ""unmatched"": [], ""results"": [{""agent"": ""excel"", ""score"": 0.8345, ""source"": ""embedding"", ""capability_score"": 0.0, ""rank"": 1, ""matched_capabilities"": [""spreadsheet editing""]}, {""agent"": ""data_anonymizer"", ""score"": 0.7944, ""source"": ""embedding"", ""capability_score"": 0.0, ""rank"": 2, ""matched_capabilities"": [""data extraction""]}, {""agent"": ""ocr"", ""score"": 0.7912, ""source"": ""embedding"", ""capability_score"": 0.0, ""rank"": 3, ""matched_capabilities"": [""data extraction""]}, {""agent"": ""database"", ""score"": 0.789, ""source"": ""embedding"", ""capability_score"": 0.0, ""rank"": 4, ""matched_capabilities"": [""data extraction""]}, {""agent"": ""spell_checker"", ""score"": 0.781, ""source"": ""embedding"", ""capability_score"": 0.0, ""rank"": 5, ""matched_capabilities"": [""spreadsheet editing""]}, {""agent"": ""survey_builder"", ""score"": 0.7679, ""source"": ""embedding"", ""capability_score"": 0.0, ""rank"": 6, ""matched_capabilities"": [""spreadsheet editing""]}]}, {""call"": 2, ""capabilities"": [""file location discovery"", ""spreadsheet editing""], ""unmatched"": [], ""results"": [{""agent"": ""excel"", ""score"": 0.8345, ""source"": ""embedding"", ""capability_score"": 0.0, ""rank"": 1, ""matched_capabilities"": [""spreadsheet editing""]}, {""agent"": ""spell_checker"", ""score"": 0.781, ""source"": ""embedding"", ""capability_score"": 0.0, ""rank"": 2, ""matched_capabilities"": [""spreadsheet editing""]}, {""agent"": ""shell"", ""score"": 0.7747, ""source"": ""embedding"", ""capability_score"": 0.0, ""rank"": 3, ""matched_capabilities"": [""file location discovery""]}, {""agent"": ""survey_builder"", ""score"": 0.7679, ""source"": ""embedding"", ""capability_score"": 0.0, ""rank"": 4, ""matched_capabilities"": [""spreadsheet editing""]}, {""agent"": ""bookmark_manager"", ""score"": 0.7574, ""source"": ""embedding"", ""capability_score"": 0.0, ""rank"": 5, ""matched_capabilities"": [""file location discovery""]}, {""agent"": ""file_archiver"", ""score"": 0.7573, ""source"": ""embedding"", ""capability_score"": 0.0, ""rank"": 6, ""matched_capabilities"": [""file location discovery""]}]}, {""call"": 3, ""capabilities"": [""spreadsheet editing"", ""file location discovery""], ""unmatched"": [], ""results"": [{""agent"": ""excel"", ""score"": 0.8345, ""source"": ""embedding"", ""capability_score"": 0.0, ""rank"": 1, ""matched_capabilities"": [""spreadsheet editing""]}, {""agent"": ""spell_checker"", ""score"": 0.781, ""source"": ""embedding"", ""capability_score"": 0.0, ""rank"": 2, ""matched_capabilities"": [""spreadsheet editing""]}, {""agent"": ""shell"", ""score"": 0.7747, ""source"": ""embedding"", ""capability_score"": 0.0, ""rank"": 3, ""matched_capabilities"": [""file location discovery""]}, {""agent"": ""survey_builder"", ""score"": 0.7679, ""source"": ""embedding"", ""capability_score"": 0.0, ""rank"": 4, ""matched_capabilities"": [""spreadsheet editing""]}, {""agent"": ""bookmark_manager"", ""score"": 0.7574, ""source"": ""embedding"", ""capability_score"": 0.0, ""rank"": 5, ""matched_capabilities"": [""file location discovery""]}, {""agent"": ""file_archiver"", ""score"": 0.7573, ""source"": ""embedding"", ""capability_score"": 0.0, ""rank"": 6, ""matched_capabilities"": [""file location discovery""]}]}]",52547,2690,55237,69,0.056015,7e-06,0.056022,"{""gpt-5.4-mini-2026-03-17"": 0.048384, ""gpt-5.1-2025-11-13"": 0.007631}",0,0,0,0,0,0,0,[],4,"[""gather_context"", ""gather_context"", ""task_complete"", ""judge_review""]"
,2026-06-26T18:39:27.760768+00:00,1-9,4,tasks/officebench/1-9,full_rich_20260626-officebench_baseline_upper,full_rich_20260626/officebench_baseline_upper,1,planned,,1,0,24.64,0,2,1,0,0,,0.0,0,0,1,-1.0,"[""excel""]",[],0,"{""excel"": ""embedding"", ""data_anonymizer"": ""embedding"", ""ocr"": ""embedding"", ""database"": ""embedding"", ""chart_builder"": ""embedding"", ""spell_checker"": ""embedding""}","[{""call"": 1, ""capabilities"": [""data extraction"", ""spreadsheet/table editing""], ""unmatched"": [], ""results"": [{""agent"": ""excel"", ""score"": 0.8302, ""source"": ""embedding"", ""capability_score"": 0.0, ""rank"": 1, ""matched_capabilities"": [""spreadsheet/table editing""]}, {""agent"": ""data_anonymizer"", ""score"": 0.7944, ""source"": ""embedding"", ""capability_score"": 0.0, ""rank"": 2, ""matched_capabilities"": [""data extraction""]}, {""agent"": ""ocr"", ""score"": 0.7912, ""source"": ""embedding"", ""capability_score"": 0.0, ""rank"": 3, ""matched_capabilities"": [""data extraction""]}, {""agent"": ""database"", ""score"": 0.789, ""source"": ""embedding"", ""capability_score"": 0.0, ""rank"": 4, ""matched_capabilities"": [""data extraction""]}, {""agent"": ""chart_builder"", ""score"": 0.7814, ""source"": ""embedding"", ""capability_score"": 0.0, ""rank"": 5, ""matched_capabilities"": [""spreadsheet/table editing""]}, {""agent"": ""spell_checker"", ""score"": 0.7718, ""source"": ""embedding"", ""capability_score"": 0.0, ""rank"": 6, ""matched_capabilities"": [""spreadsheet/table editing""]}]}]",17567,1363,18930,26,0.023053,3e-06,0.023056,"{""gpt-5.4-mini-2026-03-17"": 0.016335, ""gpt-5.1-2025-11-13"": 0.006718}",0,0,0,0,0,0,0,[],3,"[""gather_context"", ""task_complete"", ""judge_review""]"
,2026-06-26T18:40:04.326132+00:00,1-9,5,tasks/officebench/1-9,full_rich_20260626-officebench_baseline_upper,full_rich_20260626/officebench_baseline_upper,1,planned,,1,0,22.42,1,2,1,0,0,,0.0,0,0,1,-1.0,"[""excel""]",[],0,"{""excel"": ""embedding"", ""file_archiver"": ""embedding"", ""video_editor"": ""embedding"", ""chart_builder"": ""embedding"", ""spell_checker"": ""embedding"", ""image_resizer"": ""embedding"", ""fitness_tracker"": ""embedding"", ""survey_builder"": ""embedding""}","[{""call"": 1, ""capabilities"": [""spreadsheet editing"", ""data calculation"", ""file manipulation""], ""unmatched"": [], ""results"": [{""agent"": ""excel"", ""score"": 0.8345, ""source"": ""embedding"", ""capability_score"": 0.0, ""rank"": 1, ""matched_capabilities"": [""spreadsheet editing"", ""data calculation""]}, {""agent"": ""file_archiver"", ""score"": 0.8047, ""source"": ""embedding"", ""capability_score"": 0.0, ""rank"": 2, ""matched_capabilities"": [""file manipulation""]}, {""agent"": ""video_editor"", ""score"": 0.7904, ""source"": ""embedding"", ""capability_score"": 0.0, ""rank"": 3, ""matched_capabilities"": [""file manipulation""]}, {""agent"": ""chart_builder"", ""score"": 0.7841, ""source"": ""embedding"", ""capability_score"": 0.0, ""rank"": 4, ""matched_capabilities"": [""data calculation""]}, {""agent"": ""spell_checker"", ""score"": 0.781, ""source"": ""embedding"", ""capability_score"": 0.0, ""rank"": 5, ""matched_capabilities"": [""spreadsheet editing""]}, {""agent"": ""image_resizer"", ""score"": 0.7792, ""source"": ""embedding"", ""capability_score"": 0.0, ""rank"": 6, ""matched_capabilities"": [""file manipulation""]}, {""agent"": ""fitness_tracker"", ""score"": 0.7756, ""source"": ""embedding"", ""capability_score"": 0.0, ""rank"": 7, ""matched_capabilities"": [""data calculation""]}, {""agent"": ""survey_builder"", ""score"": 0.7679, ""source"": ""embedding"", ""capability_score"": 0.0, ""rank"": 8, ""matched_capabilities"": [""spreadsheet editing""]}]}]",21974,1501,23475,32,0.02724,3e-06,0.027243,"{""gpt-5.4-mini-2026-03-17"": 0.020092, ""gpt-5.1-2025-11-13"": 0.007148}",0,0,0,0,0,0,0,[],5,"[""gather_context"", ""create_plan"", ""update_step"", ""task_complete"", ""judge_review""]"
,2026-06-26T18:40:50.471514+00:00,1-10,0,tasks/officebench/1-10,full_rich_20260626-officebench_baseline_upper,full_rich_20260626/officebench_baseline_upper,0,planned,,0,1,31.69,0,3,2,2,0,,0.0,0,0,1,-1.0,"[""database""]",[],0,"{""data_anonymizer"": ""embedding"", ""ocr"": ""embedding"", ""database"": ""embedding"", ""log_analyzer"": ""embedding"", ""sentiment_analyzer"": ""embedding"", ""code_reviewer"": ""embedding"", ""bookmark_manager"": ""embedding"", ""backup_manager"": ""embedding""}","[{""call"": 1, ""capabilities"": [""data extraction"", ""numerical analysis"", ""document/table lookup""], ""unmatched"": [], ""results"": [{""agent"": ""data_anonymizer"", ""score"": 0.7944, ""source"": ""embedding"", ""capability_score"": 0.0, ""rank"": 1, ""matched_capabilities"": [""data extraction""]}, {""agent"": ""ocr"", ""score"": 0.7912, ""source"": ""embedding"", ""capability_score"": 0.0, ""rank"": 2, ""matched_capabilities"": [""data extraction""]}, {""agent"": ""database"", ""score"": 0.789, ""source"": ""embedding"", ""capability_score"": 0.0, ""rank"": 3, ""matched_capabilities"": [""data extraction"", ""document/table lookup""]}, {""agent"": ""log_analyzer"", ""score"": 0.771, ""source"": ""embedding"", ""capability_score"": 0.0, ""rank"": 4, ""matched_capabilities"": [""numerical analysis""]}, {""agent"": ""sentiment_analyzer"", ""score"": 0.7659, ""source"": ""embedding"", ""capability_score"": 0.0, ""rank"": 5, ""matched_capabilities"": [""numerical analysis""]}, {""agent"": ""code_reviewer"", ""score"": 0.7575, ""source"": ""embedding"", ""capability_score"": 0.0, ""rank"": 6, ""matched_capabilities"": [""numerical analysis""]}]}, {""call"": 2, ""capabilities"": [""document/table lookup"", ""data extraction"", ""numerical analysis""], ""unmatched"": [], ""results"": [{""agent"": ""data_anonymizer"", ""score"": 0.7944, ""source"": ""embedding"", ""capability_score"": 0.0, ""rank"": 1, ""matched_capabilities"": [""data extraction""]}, {""agent"": ""ocr"", ""score"": 0.7912, ""source"": ""embedding"", ""capability_score"": 0.0, ""rank"": 2, ""matched_capabilities"": [""data extraction""]}, {""agent"": ""database"", ""score"": 0.789, ""source"": ""embedding"", ""capability_score"": 0.0, ""rank"": 3, ""matched_capabilities"": [""document/table lookup"", ""data extraction""]}, {""agent"": ""log_analyzer"", ""score"": 0.771, ""source"": ""embedding"", ""capability_score"": 0.0, ""rank"": 4, ""matched_capabilities"": [""numerical analysis""]}, {""agent"": ""sentiment_analyzer"", ""score"": 0.7659, ""source"": ""embedding"", ""capability_score"": 0.0, ""rank"": 5, ""matched_capabilities"": [""numerical analysis""]}, {""agent"": ""code_reviewer"", ""score"": 0.7575, ""source"": ""embedding"", ""capability_score"": 0.0, ""rank"": 6, ""matched_capabilities"": [""numerical analysis""]}]}, {""call"": 3, ""capabilities"": [""database""], ""unmatched"": [], ""results"": [{""agent"": ""database"", ""score"": 0.8337, ""source"": ""embedding"", ""capability_score"": 0.0, ""rank"": 1, ""matched_capabilities"": [""database""]}, {""agent"": ""bookmark_manager"", ""score"": 0.7689, ""source"": ""embedding"", ""capability_score"": 0.0, ""rank"": 2, ""matched_capabilities"": [""database""]}, {""agent"": ""backup_manager"", ""score"": 0.7656, ""source"": ""embedding"", ""capability_score"": 0.0, ""rank"": 3, ""matched_capabilities"": [""database""]}]}]",20139,1526,21665,64,0.027753,6e-06,0.027759,"{""gpt-5.4-mini-2026-03-17"": 0.016902, ""gpt-5.1-2025-11-13"": 0.010851}",0,0,0,0,0,0,0,[],6,"[""gather_context"", ""task_complete"", ""judge_review"", ""gather_context"", ""task_complete"", ""judge_review""]"
,2026-06-26T18:41:32.056896+00:00,1-10,1,tasks/officebench/1-10,full_rich_20260626-officebench_baseline_upper,full_rich_20260626/officebench_baseline_upper,1,planned,,1,0,26.76,1,2,1,0,0,,0.0,0,0,1,-1.0,"[""excel""]",[],0,"{""excel"": ""embedding"", ""data_anonymizer"": ""embedding"", ""ocr"": ""embedding"", ""chart_builder"": ""embedding""}","[{""call"": 1, ""capabilities"": [""spreadsheet data extraction"", ""tabular comparison""], ""unmatched"": [], ""results"": [{""agent"": ""excel"", ""score"": 0.8237, ""source"": ""embedding"", ""capability_score"": 0.0, ""rank"": 1, ""matched_capabilities"": [""spreadsheet data extraction""]}, {""agent"": ""data_anonymizer"", ""score"": 0.7786, ""source"": ""embedding"", ""capability_score"": 0.0, ""rank"": 2, ""matched_capabilities"": [""spreadsheet data extraction""]}, {""agent"": ""ocr"", ""score"": 0.7714, ""source"": ""embedding"", ""capability_score"": 0.0, ""rank"": 3, ""matched_capabilities"": [""spreadsheet data extraction""]}, {""agent"": ""chart_builder"", ""score"": 0.7705, ""source"": ""embedding"", ""capability_score"": 0.0, ""rank"": 4, ""matched_capabilities"": [""tabular comparison""]}]}]",17715,1251,18966,26,0.022351,3e-06,0.022354,"{""gpt-5.4-mini-2026-03-17"": 0.016162, ""gpt-5.1-2025-11-13"": 0.006189}",0,0,0,0,0,0,0,[],5,"[""gather_context"", ""create_plan"", ""update_step"", ""task_complete"", ""judge_review""]"
,2026-06-26T18:42:06.701830+00:00,1-10,2,tasks/officebench/1-10,full_rich_20260626-officebench_baseline_upper,full_rich_20260626/officebench_baseline_upper,0,planned,,1,0,19.93,0,2,1,0,0,,0.0,0,0,1,-1.0,"[""excel""]",[],0,"{""excel"": ""embedding"", ""data_anonymizer"": ""embedding"", ""ocr"": ""embedding"", ""database"": ""embedding"", ""spell_checker"": ""embedding"", ""survey_builder"": ""embedding""}","[{""call"": 1, ""capabilities"": [""spreadsheet editing"", ""data extraction""], ""unmatched"": [], ""results"": [{""agent"": ""excel"", ""score"": 0.8345, ""source"": ""embedding"", ""capability_score"": 0.0, ""rank"": 1, ""matched_capabilities"": [""spreadsheet editing""]}, {""agent"": ""data_anonymizer"", ""score"": 0.7944, ""source"": ""embedding"", ""capability_score"": 0.0, ""rank"": 2, ""matched_capabilities"": [""data extraction""]}, {""agent"": ""ocr"", ""score"": 0.7912, ""source"": ""embedding"", ""capability_score"": 0.0, ""rank"": 3, ""matched_capabilities"": [""data extraction""]}, {""agent"": ""database"", ""score"": 0.789, ""source"": ""embedding"", ""capability_score"": 0.0, ""rank"": 4, ""matched_capabilities"": [""data extraction""]}, {""agent"": ""spell_checker"", ""score"": 0.781, ""source"": ""embedding"", ""capability_score"": 0.0, ""rank"": 5, ""matched_capabilities"": [""spreadsheet editing""]}, {""agent"": ""survey_builder"", ""score"": 0.7679, ""source"": ""embedding"", ""capability_score"": 0.0, ""rank"": 6, ""matched_capabilities"": [""spreadsheet editing""]}]}]",14074,1181,15255,29,0.019276,3e-06,0.019279,"{""gpt-5.4-mini-2026-03-17"": 0.013116, ""gpt-5.1-2025-11-13"": 0.00616}",0,0,0,0,0,0,0,[],3,"[""gather_context"", ""task_complete"", ""judge_review""]"
,2026-06-26T18:42:49.539476+00:00,1-10,3,tasks/officebench/1-10,full_rich_20260626-officebench_baseline_upper,full_rich_20260626/officebench_baseline_upper,0,planned,,1,0,28.76,1,3,1,0,0,,0.0,0,0,1,-1.0,"[""excel""]",[],0,"{""excel"": ""embedding"", ""data_anonymizer"": ""embedding"", ""word"": ""embedding"", ""chart_builder"": ""embedding"", ""ocr"": ""embedding""}","[{""call"": 1, ""capabilities"": [""spreadsheet data extraction"", ""excel editing""], ""unmatched"": [], ""results"": [{""agent"": ""excel"", ""score"": 0.8574, ""source"": ""embedding"", ""capability_score"": 0.0, ""rank"": 1, ""matched_capabilities"": [""spreadsheet data extraction"", ""excel editing""]}, {""agent"": ""data_anonymizer"", ""score"": 0.7786, ""source"": ""embedding"", ""capability_score"": 0.0, ""rank"": 2, ""matched_capabilities"": [""spreadsheet data extraction""]}, {""agent"": ""word"", ""score"": 0.7732, ""source"": ""embedding"", ""capability_score"": 0.0, ""rank"": 3, ""matched_capabilities"": [""excel editing""]}, {""agent"": ""chart_builder"", ""score"": 0.772, ""source"": ""embedding"", ""capability_score"": 0.0, ""rank"": 4, ""matched_capabilities"": [""excel editing""]}, {""agent"": ""ocr"", ""score"": 0.7714, ""source"": ""embedding"", ""capability_score"": 0.0, ""rank"": 5, ""matched_capabilities"": [""spreadsheet data extraction""]}]}]",24473,1823,26296,28,0.030756,3e-06,0.030759,"{""gpt-5.4-mini-2026-03-17"": 0.023387, ""gpt-5.1-2025-11-13"": 0.007369}",0,0,0,0,0,0,0,[],4,"[""gather_context"", ""create_plan"", ""task_complete"", ""judge_review""]"
,2026-06-26T18:43:25.140383+00:00,1-10,4,tasks/officebench/1-10,full_rich_20260626-officebench_baseline_upper,full_rich_20260626/officebench_baseline_upper,0,planned,,1,0,21.28,1,2,1,0,0,,0.0,0,0,1,-1.0,"[""excel""]",[],0,"{""excel"": ""embedding"", ""data_anonymizer"": ""embedding"", ""ocr"": ""embedding"", ""log_analyzer"": ""embedding"", ""chart_builder"": ""embedding"", ""code_reviewer"": ""embedding""}","[{""call"": 1, ""capabilities"": [""spreadsheet data extraction"", ""file/table analysis""], ""unmatched"": [], ""results"": [{""agent"": ""excel"", ""score"": 0.8237, ""source"": ""embedding"", ""capability_score"": 0.0, ""rank"": 1, ""matched_capabilities"": [""spreadsheet data extraction""]}, {""agent"": ""data_anonymizer"", ""score"": 0.7786, ""source"": ""embedding"", ""capability_score"": 0.0, ""rank"": 2, ""matched_capabilities"": [""spreadsheet data extraction""]}, {""agent"": ""ocr"", ""score"": 0.7714, ""source"": ""embedding"", ""capability_score"": 0.0, ""rank"": 3, ""matched_capabilities"": [""spreadsheet data extraction""]}, {""agent"": ""log_analyzer"", ""score"": 0.7641, ""source"": ""embedding"", ""capability_score"": 0.0, ""rank"": 4, ""matched_capabilities"": [""file/table analysis""]}, {""agent"": ""chart_builder"", ""score"": 0.7632, ""source"": ""embedding"", ""capability_score"": 0.0, ""rank"": 5, ""matched_capabilities"": [""file/table analysis""]}, {""agent"": ""code_reviewer"", ""score"": 0.7584, ""source"": ""embedding"", ""capability_score"": 0.0, ""rank"": 6, ""matched_capabilities"": [""file/table analysis""]}]}]",17704,1108,18812,21,0.021166,2e-06,0.021168,"{""gpt-5.4-mini-2026-03-17"": 0.015926, ""gpt-5.1-2025-11-13"": 0.00524}",0,0,0,0,0,0,0,[],5,"[""gather_context"", ""create_plan"", ""update_step"", ""task_complete"", ""judge_review""]"
,2026-06-26T18:48:51.624151+00:00,1-12,0,tasks/officebench/1-12,full_rich_20260626-officebench_baseline_upper,full_rich_20260626/officebench_baseline_upper,0,planned,,0,1,38.09,1,4,2,2,0,,0.0,0,0,1,-1.0,"[""database"", ""contact_manager""]",[],0,"{""database"": ""embedding"", ""data_anonymizer"": ""embedding"", ""ocr"": ""embedding"", ""bookmark_manager"": ""embedding"", ""dns_resolver"": ""embedding"", ""xml_parser"": ""embedding"", ""inventory_tracker"": ""embedding"", ""contact_manager"": ""embedding""}","[{""call"": 1, ""capabilities"": [""student roster lookup"", ""class enrollment counting"", ""student attribute filtering""], ""unmatched"": [""student roster lookup"", ""class enrollment counting"", ""student attribute filtering""], ""results"": []}, {""call"": 2, ""capabilities"": [""database query"", ""record lookup"", ""data extraction""], ""unmatched"": [], ""results"": [{""agent"": ""database"", ""score"": 0.8631, ""source"": ""embedding"", ""capability_score"": 0.0, ""rank"": 1, ""matched_capabilities"": [""database query"", ""data extraction""]}, {""agent"": ""data_anonymizer"", ""score"": 0.7944, ""source"": ""embedding"", ""capability_score"": 0.0, ""rank"": 2, ""matched_capabilities"": [""data extraction""]}, {""agent"": ""ocr"", ""score"": 0.7912, ""source"": ""embedding"", ""capability_score"": 0.0, ""rank"": 3, ""matched_capabilities"": [""data extraction""]}, {""agent"": ""bookmark_manager"", ""score"": 0.7659, ""source"": ""embedding"", ""capability_score"": 0.0, ""rank"": 4, ""matched_capabilities"": [""database query""]}, {""agent"": ""dns_resolver"", ""score"": 0.7633, ""source"": ""embedding"", ""capability_score"": 0.0, ""rank"": 5, ""matched_capabilities"": [""record lookup""]}, {""agent"": ""xml_parser"", ""score"": 0.7632, ""source"": ""embedding"", ""capability_score"": 0.0, ""rank"": 6, ""matched_capabilities"": [""database query""]}, {""agent"": ""inventory_tracker"", ""score"": 0.7517, ""source"": ""embedding"", ""capability_score"": 0.0, ""rank"": 7, ""matched_capabilities"": [""record lookup""]}]}, {""call"": 3, ""capabilities"": [""class roster data access"", ""student records lookup"", ""SQL query execution""], ""unmatched"": [""class roster data access""], ""results"": [{""agent"": ""database"", ""score"": 0.8267, ""source"": ""embedding"", ""capability_score"": 0.0, ""rank"": 1, ""matched_capabilities"": [""student records lookup"", ""SQL query execution""]}, {""agent"": ""xml_parser"", ""score"": 0.7669, ""source"": ""embedding"", ""capability_score"": 0.0, ""rank"": 2, ""matched_capabilities"": [""SQL query execution""]}, {""agent"": ""dns_resolver"", ""score"": 0.7594, ""source"": ""embedding"", ""capability_score"": 0.0, ""rank"": 3, ""matched_capabilities"": [""student records lookup""]}, {""agent"": ""contact_manager"", ""score"": 0.7578, ""source"": ""embedding"", ""capability_score"": 0.0, ""rank"": 4, ""matched_capabilities"": [""student records lookup""]}]}]",29830,2298,32128,77,0.03987,8e-06,0.039878,"{""gpt-5.4-mini-2026-03-17"": 0.026654, ""gpt-5.1-2025-11-13"": 0.013216}",0,0,0,0,0,0,0,[],7,"[""gather_context"", ""create_plan"", ""task_complete"", ""judge_review"", ""gather_context"", ""task_complete"", ""judge_review""]"
,2026-06-26T18:49:44.708799+00:00,1-12,1,tasks/officebench/1-12,full_rich_20260626-officebench_baseline_upper,full_rich_20260626/officebench_baseline_upper,0,planned,,0,1,38.57,1,3,2,2,0,,0.0,0,0,1,-1.0,"[""database""]",[],0,"{""database"": ""embedding"", ""chart_builder"": ""embedding"", ""bookmark_manager"": ""embedding"", ""weather_service"": ""embedding"", ""sentiment_analyzer"": ""embedding"", ""log_analyzer"": ""embedding"", ""code_reviewer"": ""embedding"", ""xml_parser"": ""embedding"", ""spell_checker"": ""embedding"", ""fitness_tracker"": ""embedding"", ""meeting_summarizer"": ""embedding"", ""survey_builder"": ""embedding""}","[{""call"": 1, ""capabilities"": [""data retrieval"", ""tabular analysis""], ""unmatched"": [], ""results"": [{""agent"": ""database"", ""score"": 0.8034, ""source"": ""embedding"", ""capability_score"": 0.0, ""rank"": 1, ""matched_capabilities"": [""data retrieval""]}, {""agent"": ""chart_builder"", ""score"": 0.7919, ""source"": ""embedding"", ""capability_score"": 0.0, ""rank"": 2, ""matched_capabilities"": [""tabular analysis""]}, {""agent"": ""bookmark_manager"", ""score"": 0.7834, ""source"": ""embedding"", ""capability_score"": 0.0, ""rank"": 3, ""matched_capabilities"": [""data retrieval""]}, {""agent"": ""weather_service"", ""score"": 0.7684, ""source"": ""embedding"", ""capability_score"": 0.0, ""rank"": 4, ""matched_capabilities"": [""data retrieval""]}, {""agent"": ""sentiment_analyzer"", ""score"": 0.7671, ""source"": ""embedding"", ""capability_score"": 0.0, ""rank"": 5, ""matched_capabilities"": [""tabular analysis""]}, {""agent"": ""log_analyzer"", ""score"": 0.7592, ""source"": ""embedding"", ""capability_score"": 0.0, ""rank"": 6, ""matched_capabilities"": [""tabular analysis""]}]}, {""call"": 2, ""capabilities"": [""database query"", ""schema inspection""], ""unmatched"": [], ""results"": [{""agent"": ""database"", ""score"": 0.8631, ""source"": ""embedding"", ""capability_score"": 0.0, ""rank"": 1, ""matched_capabilities"": [""database query""]}, {""agent"": ""code_reviewer"", ""score"": 0.7866, ""source"": ""embedding"", ""capability_score"": 0.0, ""rank"": 2, ""matched_capabilities"": [""schema inspection""]}, {""agent"": ""xml_parser"", ""score"": 0.7841, ""source"": ""embedding"", ""capability_score"": 0.0, ""rank"": 3, ""matched_capabilities"": [""database query"", ""schema inspection""]}, {""agent"": ""spell_checker"", ""score"": 0.7731, ""source"": ""embedding"", ""capability_score"": 0.0, ""rank"": 4, ""matched_capabilities"": [""schema inspection""]}, {""agent"": ""bookmark_manager"", ""score"": 0.7659, ""source"": ""embedding"", ""capability_score"": 0.0, ""rank"": 5, ""matched_capabilities"": [""database query""]}]}, {""call"": 3, ""capabilities"": [""grade data retrieval"", ""aggregate counting""], ""unmatched"": [], ""results"": [{""agent"": ""database"", ""score"": 0.7585, ""source"": ""embedding"", ""capability_score"": 0.0, ""rank"": 1, ""matched_capabilities"": [""grade data retrieval""]}, {""agent"": ""fitness_tracker"", ""score"": 0.7523, ""source"": ""embedding"", ""capability_score"": 0.0, ""rank"": 2, ""matched_capabilities"": [""aggregate counting""]}, {""agent"": ""meeting_summarizer"", ""score"": 0.7509, ""source"": ""embedding"", ""capability_score"": 0.0, ""rank"": 3, ""matched_capabilities"": [""aggregate counting""]}, {""agent"": ""survey_builder"", ""score"": 0.7504, ""source"": ""embedding"", ""capability_score"": 0.0, ""rank"": 4, ""matched_capabilities"": [""aggregate counting""]}]}]",25604,1868,27472,71,0.033914,7e-06,0.033921,"{""gpt-5.4-mini-2026-03-17"": 0.022195, ""gpt-5.1-2025-11-13"": 0.011719}",0,0,0,0,0,0,0,[],8,"[""gather_context"", ""create_plan"", ""gather_context"", ""task_complete"", ""judge_review"", ""gather_context"", ""task_complete"", ""judge_review""]"
