"run_id","created_at_utc","task_id","subtask_id","task_dir","model_name","tag","orchestrator_variant","success","termination_reason","error_type","judge_accepted","judge_force_accepted","wall_clock_seconds","plan_created","total_delegations","submission_attempts","judge_rejections","template_matched","template_id","template_similarity","memo_hits","agent_curations_run","episode_curation_run","episode_curation_skipped","episode_familiarity","executed_agents","optimal_sequence","capability_boosted_agents","agent_discovery_sources","agent_retrieval_log","total_input_tokens","total_output_tokens","total_tokens","embedding_tokens","cost_llm","cost_embedding","cost_total","playbook_confirm_votes","playbook_contradict_votes","playbook_bullets_added","playbook_bullets_pruned","playbook_unconfirmed_prunes","playbook_harm_prunes","playbook_consolidation_merges","playbook_evolution","num_internal_tool_calls","tool_call_history"
"019e0961-5e92-7d23-991c-2d33308fc743","2026-05-08T20:57:24.187797+00:00","1-20","3","tasks/officebench/1-20","gpt-5.1","final-baseline_lower","final/baseline_lower","0","planned","","1","0","7.77","0","1","0","0","0","","0.0","0","0","0","1","-1.0","[""email""]","[]","0","{""calendar"": ""embedding"", ""email"": ""embedding"", ""dns_resolver"": ""embedding"", ""log_analyzer"": ""embedding""}","[{""call"": 1, ""capabilities"": [""email log retrieval"", ""calendar/time range filtering"", ""user-specific mailbox lookup"", ""count emails received by person""], ""unmatched"": [], ""results"": [{""agent"": ""calendar"", ""score"": 0.8247, ""source"": ""embedding"", ""capability_score"": 0.0, ""rank"": 1, ""matched_capabilities"": [""calendar/time range filtering""]}, {""agent"": ""email"", ""score"": 0.8119, ""source"": ""embedding"", ""capability_score"": 0.0, ""rank"": 2, ""matched_capabilities"": [""email log retrieval"", ""user-specific mailbox lookup"", ""count emails received by person""]}, {""agent"": ""dns_resolver"", ""score"": 0.7833, ""source"": ""embedding"", ""capability_score"": 0.0, ""rank"": 3, ""matched_capabilities"": [""user-specific mailbox lookup""]}, {""agent"": ""log_analyzer"", ""score"": 0.7811, ""source"": ""embedding"", ""capability_score"": 0.0, ""rank"": 4, ""matched_capabilities"": [""email log retrieval""]}]}]","10226","437","10663","29","0.006276","3e-06","0.006279","0","0","0","0","0","0","0","[]","0","[]"
"019e0961-bb73-7ec2-b3ab-9cf8762b368c","2026-05-08T20:57:56.077752+00:00","1-20","4","tasks/officebench/1-20","gpt-5.1","final-baseline_lower","final/baseline_lower","1","planned","","1","0","15.77","0","3","0","0","0","","0.0","0","0","0","1","-1.0","[""log_analyzer"", ""chart_builder"", ""email""]","[]","0","{""chart_builder"": ""embedding"", ""sentiment_analyzer"": ""embedding"", ""email"": ""embedding"", ""log_analyzer"": ""embedding""}","[{""call"": 1, ""capabilities"": [""data analysis"", ""seasonal email counts"", ""interpretation of dataset or chart""], ""unmatched"": [], ""results"": [{""agent"": ""chart_builder"", ""score"": 0.8518, ""source"": ""embedding"", ""capability_score"": 0.0, ""rank"": 1, ""matched_capabilities"": [""data analysis"", ""interpretation of dataset or chart""]}, {""agent"": ""sentiment_analyzer"", ""score"": 0.8238, ""source"": ""embedding"", ""capability_score"": 0.0, ""rank"": 2, ""matched_capabilities"": [""data analysis""]}, {""agent"": ""email"", ""score"": 0.8093, ""source"": ""embedding"", ""capability_score"": 0.0, ""rank"": 3, ""matched_capabilities"": [""seasonal email counts""]}, {""agent"": ""log_analyzer"", ""score"": 0.7842, ""source"": ""embedding"", ""capability_score"": 0.0, ""rank"": 4, ""matched_capabilities"": [""data analysis""]}]}, {""call"": 2, ""capabilities"": [""email dataset retrieval"", ""read email records"", ""seasonal aggregation""], ""unmatched"": [""seasonal aggregation""], ""results"": [{""agent"": ""email"", ""score"": 0.838, ""source"": ""embedding"", ""capability_score"": 0.0, ""rank"": 1, ""matched_capabilities"": [""email dataset retrieval"", ""read email records""]}]}]","26628","915","27543","43","0.019963","4e-06","0.019967","0","0","0","0","0","0","0","[]","0","[]"
"019e0962-383d-7fd1-b258-1020fc6d325c","2026-05-08T20:58:25.085988+00:00","1-22","0","tasks/officebench/1-22","gpt-5.1","final-baseline_lower","final/baseline_lower","0","planned","","1","0","12.86","0","2","0","0","0","","0.0","0","0","0","1","-1.0","[""email""]","[]","0","{""email"": ""embedding"", ""file_archiver"": ""embedding""}","[{""call"": 1, ""capabilities"": [""email retrieval"", ""email metadata extraction"", ""searching inbox for message to Bob and extracting subject""], ""unmatched"": [], ""results"": [{""agent"": ""email"", ""score"": 0.8313, ""source"": ""embedding"", ""capability_score"": 0.0, ""rank"": 1, ""matched_capabilities"": [""email retrieval"", ""email metadata extraction""]}, {""agent"": ""file_archiver"", ""score"": 0.7675, ""source"": ""embedding"", ""capability_score"": 0.0, ""rank"": 2, ""matched_capabilities"": [""searching inbox for message to Bob and extracting subject""]}]}]","14989","485","15474","28","0.010973","3e-06","0.010976","0","0","0","0","0","0","0","[]","0","[]"
"019e0962-aa80-7a40-bcfb-a64e867e38f8","2026-05-08T20:58:52.484271+00:00","1-22","1","tasks/officebench/1-22","gpt-5.1","final-baseline_lower","final/baseline_lower","0","planned","","1","0","11.07","0","2","0","0","0","","0.0","0","0","0","1","-1.0","[""database"", ""email""]","[]","0","{""database"": ""embedding"", ""log_analyzer"": ""embedding"", ""email"": ""embedding""}","[{""call"": 1, ""capabilities"": [""email log analysis"", ""database/query agent"", ""data retrieval from email records"", ""aggregation/counting""], ""unmatched"": [""aggregation/counting""], ""results"": [{""agent"": ""database"", ""score"": 0.9058, ""source"": ""embedding"", ""capability_score"": 0.0, ""rank"": 1, ""matched_capabilities"": [""database/query agent"", ""data retrieval from email records""]}, {""agent"": ""log_analyzer"", ""score"": 0.8645, ""source"": ""embedding"", ""capability_score"": 0.0, ""rank"": 2, ""matched_capabilities"": [""email log analysis""]}, {""agent"": ""email"", ""score"": 0.7915, ""source"": ""embedding"", ""capability_score"": 0.0, ""rank"": 3, ""matched_capabilities"": [""email log analysis"", ""data retrieval from email records""]}]}]","14876","645","15521","24","0.00779","2e-06","0.007792","0","0","0","0","0","0","0","[]","0","[]"
"019e0963-15d6-7f71-96e0-2d9273ff59b7","2026-05-08T20:59:16.944414+00:00","1-22","2","tasks/officebench/1-22","gpt-5.1","final-baseline_lower","final/baseline_lower","1","planned","","1","0","7.96","0","1","0","0","0","","0.0","0","0","0","1","-1.0","[""email""]","[]","0","{""email"": ""embedding"", ""invoice_processor"": ""embedding""}","[{""call"": 1, ""capabilities"": [""email retrieval and parsing"", ""billing/rent due detection""], ""unmatched"": [], ""results"": [{""agent"": ""email"", ""score"": 0.8271, ""source"": ""embedding"", ""capability_score"": 0.0, ""rank"": 1, ""matched_capabilities"": [""email retrieval and parsing""]}, {""agent"": ""invoice_processor"", ""score"": 0.7948, ""source"": ""embedding"", ""capability_score"": 0.0, ""rank"": 2, ""matched_capabilities"": [""email retrieval and parsing"", ""billing/rent due detection""]}]}]","9686","358","10044","26","0.00601","3e-06","0.006013","0","0","0","0","0","0","0","[]","0","[]"
"019e0963-6e76-7dd1-8642-685cd60bc958","2026-05-08T20:59:44.073472+00:00","1-22","3","tasks/officebench/1-22","gpt-5.1","final-baseline_lower","final/baseline_lower","1","planned","","1","0","12.42","0","1","0","0","0","","0.0","0","0","0","1","-1.0","[""email""]","[]","0","{""email"": ""embedding"", ""log_analyzer"": ""embedding""}","[{""call"": 1, ""capabilities"": [""email retrieval"", ""email reading and status extraction"", ""scholarship application approval detection""], ""unmatched"": [], ""results"": [{""agent"": ""email"", ""score"": 0.8355, ""source"": ""embedding"", ""capability_score"": 0.0, ""rank"": 1, ""matched_capabilities"": [""email retrieval"", ""email reading and status extraction""]}, {""agent"": ""log_analyzer"", ""score"": 0.7557, ""source"": ""embedding"", ""capability_score"": 0.0, ""rank"": 2, ""matched_capabilities"": [""scholarship application approval detection""]}]}]","13704","489","14193","34","0.009078","3e-06","0.009081","0","0","0","0","0","0","0","[]","0","[]"
"019e0963-d9f3-7982-8c89-085808b84b8e","2026-05-08T21:00:12.421205+00:00","1-22","4","tasks/officebench/1-22","gpt-5.1","final-baseline_lower","final/baseline_lower","1","planned","","1","0","13.27","0","1","0","0","0","","0.0","0","0","0","1","-1.0","[""email""]","[]","0","{""email"": ""embedding"", ""time_tracker"": ""embedding""}","[{""call"": 1, ""capabilities"": [""email retrieval"", ""email parsing"", ""project score extraction"", ""personal productivity assistant""], ""unmatched"": [""personal productivity assistant""], ""results"": [{""agent"": ""email"", ""score"": 0.8313, ""source"": ""embedding"", ""capability_score"": 0.0, ""rank"": 1, ""matched_capabilities"": [""email retrieval"", ""email parsing""]}, {""agent"": ""time_tracker"", ""score"": 0.7864, ""source"": ""embedding"", ""capability_score"": 0.0, ""rank"": 2, ""matched_capabilities"": [""project score extraction""]}]}]","13854","570","14424","21","0.009777","2e-06","0.009779","0","0","0","0","0","0","0","[]","0","[]"
"019e0964-4b96-7f90-985a-897bc08607d0","2026-05-08T21:01:03.689410+00:00","2-1","0","tasks/officebench/2-1","gpt-5.1","final-baseline_lower","final/baseline_lower","1","planned","","1","0","35.48","1","5","0","0","0","","0.0","0","0","0","1","-1.0","[""ocr"", ""shell"", ""word""]","[]","0","{""ocr"": ""embedding"", ""excel"": ""embedding"", ""pdf"": ""embedding"", ""barcode_scanner"": ""embedding"", ""word"": ""embedding"", ""file_archiver"": ""embedding"", ""shell"": ""embedding"", ""password_manager"": ""embedding"", ""backup_manager"": ""embedding""}","[{""call"": 1, ""capabilities"": [""image to text (OCR)"", ""PDF creation/saving""], ""unmatched"": [], ""results"": [{""agent"": ""ocr"", ""score"": 0.907, ""source"": ""embedding"", ""capability_score"": 0.0, ""rank"": 1, ""matched_capabilities"": [""image to text (OCR)""]}, {""agent"": ""excel"", ""score"": 0.799, ""source"": ""embedding"", ""capability_score"": 0.0, ""rank"": 2, ""matched_capabilities"": [""PDF creation/saving""]}, {""agent"": ""pdf"", ""score"": 0.7848, ""source"": ""embedding"", ""capability_score"": 0.0, ""rank"": 3, ""matched_capabilities"": [""PDF creation/saving""]}, {""agent"": ""barcode_scanner"", ""score"": 0.7688, ""source"": ""embedding"", ""capability_score"": 0.0, ""rank"": 4, ""matched_capabilities"": [""image to text (OCR)""]}, {""agent"": ""word"", ""score"": 0.758, ""source"": ""embedding"", ""capability_score"": 0.0, ""rank"": 5, ""matched_capabilities"": [""PDF creation/saving""]}]}, {""call"": 2, ""capabilities"": [""file path discovery for input image"", ""OCR"", ""PDF creation/saving""], ""unmatched"": [], ""results"": [{""agent"": ""ocr"", ""score"": 0.8402, ""source"": ""embedding"", ""capability_score"": 0.0, ""rank"": 1, ""matched_capabilities"": [""file path discovery for input image"", ""OCR""]}, {""agent"": ""excel"", ""score"": 0.799, ""source"": ""embedding"", ""capability_score"": 0.0, ""rank"": 2, ""matched_capabilities"": [""PDF creation/saving""]}, {""agent"": ""pdf"", ""score"": 0.7848, ""source"": ""embedding"", ""capability_score"": 0.0, ""rank"": 3, ""matched_capabilities"": [""PDF creation/saving""]}, {""agent"": ""word"", ""score"": 0.758, ""source"": ""embedding"", ""capability_score"": 0.0, ""rank"": 4, ""matched_capabilities"": [""PDF creation/saving""]}]}, {""call"": 3, ""capabilities"": [""directory listing / file discovery"", ""filesystem access""], ""unmatched"": [], ""results"": [{""agent"": ""file_archiver"", ""score"": 0.8152, ""source"": ""embedding"", ""capability_score"": 0.0, ""rank"": 1, ""matched_capabilities"": [""directory listing / file discovery""]}, {""agent"": ""shell"", ""score"": 0.7799, ""source"": ""embedding"", ""capability_score"": 0.0, ""rank"": 2, ""matched_capabilities"": [""directory listing / file discovery""]}, {""agent"": ""password_manager"", ""score"": 0.7757, ""source"": ""embedding"", ""capability_score"": 0.0, ""rank"": 3, ""matched_capabilities"": [""filesystem access""]}, {""agent"": ""backup_manager"", ""score"": 0.7503, ""source"": ""embedding"", ""capability_score"": 0.0, ""rank"": 4, ""matched_capabilities"": [""directory listing / file discovery""]}]}]","54842","2242","57084","92","0.042773","9e-06","0.042782","0","0","0","0","0","0","0","[]","0","[]"
"019e0965-1042-7d33-83a7-51d09f0d8471","2026-05-08T21:01:29.904219+00:00","2-1","1","tasks/officebench/2-1","gpt-5.1","final-baseline_lower","final/baseline_lower","0","planned","","1","0","11.29","0","1","0","0","0","","0.0","0","0","0","1","-1.0","[""ocr""]","[]","0","{""ocr"": ""embedding"", ""meeting_summarizer"": ""embedding"", ""barcode_scanner"": ""embedding"", ""word"": ""embedding"", ""signature_verifier"": ""embedding"", ""pdf"": ""embedding"", ""notification_sender"": ""embedding"", ""image_resizer"": ""embedding"", ""database"": ""embedding"", ""form_filler"": ""embedding""}","[{""call"": 1, ""capabilities"": [""image-to-text extraction"", ""document/PDF generation"", ""meeting-notification summarization""], ""unmatched"": [], ""results"": [{""agent"": ""ocr"", ""score"": 0.866, ""source"": ""embedding"", ""capability_score"": 0.0, ""rank"": 1, ""matched_capabilities"": [""image-to-text extraction""]}, {""agent"": ""meeting_summarizer"", ""score"": 0.8502, ""source"": ""embedding"", ""capability_score"": 0.0, ""rank"": 2, ""matched_capabilities"": [""meeting-notification summarization""]}, {""agent"": ""barcode_scanner"", ""score"": 0.8172, ""source"": ""embedding"", ""capability_score"": 0.0, ""rank"": 3, ""matched_capabilities"": [""image-to-text extraction""]}, {""agent"": ""word"", ""score"": 0.8132, ""source"": ""embedding"", ""capability_score"": 0.0, ""rank"": 4, ""matched_capabilities"": [""document/PDF generation""]}, {""agent"": ""signature_verifier"", ""score"": 0.8041, ""source"": ""embedding"", ""capability_score"": 0.0, ""rank"": 5, ""matched_capabilities"": [""document/PDF generation""]}, {""agent"": ""pdf"", ""score"": 0.7992, ""source"": ""embedding"", ""capability_score"": 0.0, ""rank"": 6, ""matched_capabilities"": [""document/PDF generation""]}, {""agent"": ""notification_sender"", ""score"": 0.7945, ""source"": ""embedding"", ""capability_score"": 0.0, ""rank"": 7, ""matched_capabilities"": [""meeting-notification summarization""]}, {""agent"": ""image_resizer"", ""score"": 0.79, ""source"": ""embedding"", ""capability_score"": 0.0, ""rank"": 8, ""matched_capabilities"": [""image-to-text extraction""]}]}, {""call"": 2, ""capabilities"": [""file-input-retrieval"", ""image acquisition"", ""fallback handling""], ""unmatched"": [""fallback handling""], ""results"": [{""agent"": ""ocr"", ""score"": 0.8316, ""source"": ""embedding"", ""capability_score"": 0.0, ""rank"": 1, ""matched_capabilities"": [""file-input-retrieval"", ""image acquisition""]}, {""agent"": ""image_resizer"", ""score"": 0.8309, ""source"": ""embedding"", ""capability_score"": 0.0, ""rank"": 2, ""matched_capabilities"": [""image acquisition""]}, {""agent"": ""barcode_scanner"", ""score"": 0.7931, ""source"": ""embedding"", ""capability_score"": 0.0, ""rank"": 3, ""matched_capabilities"": [""image acquisition""]}, {""agent"": ""database"", ""score"": 0.7922, ""source"": ""embedding"", ""capability_score"": 0.0, ""rank"": 4, ""matched_capabilities"": [""file-input-retrieval""]}, {""agent"": ""form_filler"", ""score"": 0.7505, ""source"": ""embedding"", ""capability_score"": 0.0, ""rank"": 5, ""matched_capabilities"": [""file-input-retrieval""]}]}]","13294","555","13849","53","0.006954","5e-06","0.006959","0","0","0","0","0","0","0","[]","0","[]"
"019e0965-7ab5-7d11-a1fe-2ab7c367f27d","2026-05-08T21:02:12.636177+00:00","2-1","2","tasks/officebench/2-1","gpt-5.1","final-baseline_lower","final/baseline_lower","0","planned","","1","0","26.79","0","2","0","0","0","","0.0","0","0","0","1","-1.0","[""ocr"", ""llm""]","[]","0","{""ocr"": ""embedding"", ""meeting_summarizer"": ""embedding"", ""barcode_scanner"": ""embedding"", ""llm"": ""embedding"", ""word"": ""embedding"", ""signature_verifier"": ""embedding"", ""pdf"": ""embedding"", ""image_resizer"": ""embedding"", ""form_filler"": ""embedding""}","[{""call"": 1, ""capabilities"": [""image-to-text extraction"", ""document/PDF generation"", ""summarization""], ""unmatched"": [], ""results"": [{""agent"": ""ocr"", ""score"": 0.866, ""source"": ""embedding"", ""capability_score"": 0.0, ""rank"": 1, ""matched_capabilities"": [""image-to-text extraction""]}, {""agent"": ""meeting_summarizer"", ""score"": 0.8393, ""source"": ""embedding"", ""capability_score"": 0.0, ""rank"": 2, ""matched_capabilities"": [""summarization""]}, {""agent"": ""barcode_scanner"", ""score"": 0.8172, ""source"": ""embedding"", ""capability_score"": 0.0, ""rank"": 3, ""matched_capabilities"": [""image-to-text extraction""]}, {""agent"": ""llm"", ""score"": 0.8152, ""source"": ""embedding"", ""capability_score"": 0.0, ""rank"": 4, ""matched_capabilities"": [""summarization""]}, {""agent"": ""word"", ""score"": 0.8132, ""source"": ""embedding"", ""capability_score"": 0.0, ""rank"": 5, ""matched_capabilities"": [""document/PDF generation""]}, {""agent"": ""signature_verifier"", ""score"": 0.8041, ""source"": ""embedding"", ""capability_score"": 0.0, ""rank"": 6, ""matched_capabilities"": [""document/PDF generation""]}, {""agent"": ""pdf"", ""score"": 0.7992, ""source"": ""embedding"", ""capability_score"": 0.0, ""rank"": 7, ""matched_capabilities"": [""document/PDF generation""]}, {""agent"": ""image_resizer"", ""score"": 0.79, ""source"": ""embedding"", ""capability_score"": 0.0, ""rank"": 8, ""matched_capabilities"": [""image-to-text extraction""]}]}, {""call"": 2, ""capabilities"": [""missing-input handling"", ""PDF generation from text"", ""image input discovery""], ""unmatched"": [], ""results"": [{""agent"": ""ocr"", ""score"": 0.8196, ""source"": ""embedding"", ""capability_score"": 0.0, ""rank"": 1, ""matched_capabilities"": [""missing-input handling"", ""PDF generation from text"", ""image input discovery""]}, {""agent"": ""word"", ""score"": 0.8177, ""source"": ""embedding"", ""capability_score"": 0.0, ""rank"": 2, ""matched_capabilities"": [""PDF generation from text""]}, {""agent"": ""pdf"", ""score"": 0.7797, ""source"": ""embedding"", ""capability_score"": 0.0, ""rank"": 3, ""matched_capabilities"": [""PDF generation from text""]}, {""agent"": ""form_filler"", ""score"": 0.776, ""source"": ""embedding"", ""capability_score"": 0.0, ""rank"": 4, ""matched_capabilities"": [""missing-input handling""]}, {""agent"": ""image_resizer"", ""score"": 0.7638, ""source"": ""embedding"", ""capability_score"": 0.0, ""rank"": 5, ""matched_capabilities"": [""image input discovery""]}]}]","19610","1122","20732","75","0.014183","7e-06","0.01419","0","0","0","0","0","0","0","[]","0","[]"
"019e0966-20c5-7173-977f-3a239e70d68b","2026-05-08T21:03:03.508711+00:00","2-1","3","tasks/officebench/2-1","gpt-5.1","final-baseline_lower","final/baseline_lower","1","planned","","1","0","35.13","1","4","0","0","0","","0.0","0","0","0","1","-1.0","[""ocr"", ""pdf"", ""word""]","[]","0","{""ocr"": ""embedding"", ""meeting_summarizer"": ""embedding"", ""pdf"": ""embedding"", ""excel"": ""embedding"", ""contract_manager"": ""embedding"", ""xml_parser"": ""embedding"", ""barcode_scanner"": ""embedding"", ""word"": ""embedding""}","[{""call"": 1, ""capabilities"": [""image to text OCR"", ""PDF creation and splitting"", ""document parsing and classification into party vs meeting""], ""unmatched"": [], ""results"": [{""agent"": ""ocr"", ""score"": 0.9007, ""source"": ""embedding"", ""capability_score"": 0.0, ""rank"": 1, ""matched_capabilities"": [""image to text OCR""]}, {""agent"": ""meeting_summarizer"", ""score"": 0.8326, ""source"": ""embedding"", ""capability_score"": 0.0, ""rank"": 2, ""matched_capabilities"": [""document parsing and classification into party vs meeting""]}, {""agent"": ""pdf"", ""score"": 0.7867, ""source"": ""embedding"", ""capability_score"": 0.0, ""rank"": 3, ""matched_capabilities"": [""PDF creation and splitting""]}, {""agent"": ""excel"", ""score"": 0.7832, ""source"": ""embedding"", ""capability_score"": 0.0, ""rank"": 4, ""matched_capabilities"": [""PDF creation and splitting""]}, {""agent"": ""contract_manager"", ""score"": 0.7715, ""source"": ""embedding"", ""capability_score"": 0.0, ""rank"": 5, ""matched_capabilities"": [""document parsing and classification into party vs meeting""]}, {""agent"": ""xml_parser"", ""score"": 0.7675, ""source"": ""embedding"", ""capability_score"": 0.0, ""rank"": 6, ""matched_capabilities"": [""document parsing and classification into party vs meeting""]}, {""agent"": ""barcode_scanner"", ""score"": 0.7673, ""source"": ""embedding"", ""capability_score"": 0.0, ""rank"": 7, ""matched_capabilities"": [""image to text OCR""]}, {""agent"": ""word"", ""score"": 0.7529, ""source"": ""embedding"", ""capability_score"": 0.0, ""rank"": 8, ""matched_capabilities"": [""PDF creation and splitting""]}]}, {""call"": 2, ""capabilities"": [""file path discovery"", ""PDF creation from text"", ""OCR with user-provided image""], ""unmatched"": [], ""results"": [{""agent"": ""ocr"", ""score"": 0.8497, ""source"": ""embedding"", ""capability_score"": 0.0, ""rank"": 1, ""matched_capabilities"": [""file path discovery"", ""PDF creation from text"", ""OCR with user-provided image""]}, {""agent"": ""word"", ""score"": 0.8174, ""source"": ""embedding"", ""capability_score"": 0.0, ""rank"": 2, ""matched_capabilities"": [""PDF creation from text""]}, {""agent"": ""excel"", ""score"": 0.7775, ""source"": ""embedding"", ""capability_score"": 0.0, ""rank"": 3, ""matched_capabilities"": [""PDF creation from text""]}, {""agent"": ""pdf"", ""score"": 0.7683, ""source"": ""embedding"", ""capability_score"": 0.0, ""rank"": 4, ""matched_capabilities"": [""file path discovery""]}]}, {""call"": 3, ""capabilities"": [""create new PDF from text"", ""write text to PDF"", ""file creation""], ""unmatched"": [], ""results"": [{""agent"": ""word"", ""score"": 0.8265, ""source"": ""embedding"", ""capability_score"": 0.0, ""rank"": 1, ""matched_capabilities"": [""create new PDF from text"", ""write text to PDF""]}, {""agent"": ""excel"", ""score"": 0.7913, ""source"": ""embedding"", ""capability_score"": 0.0, ""rank"": 2, ""matched_capabilities"": [""file creation""]}]}]","46074","1933","48007","97","0.031481","1e-05","0.031491","0","0","0","0","0","0","0","[]","0","[]"
"019e0966-ea30-7353-b152-b2ae77221af5","2026-05-08T21:03:46.044394+00:00","2-2","0","tasks/officebench/2-2","gpt-5.1","final-baseline_lower","final/baseline_lower","0","planned","","1","0","26.06","0","5","0","0","0","","0.0","0","0","0","1","-1.0","[""pdf"", ""shell"", ""word""]","[]","0","{""word"": ""embedding"", ""ocr"": ""embedding"", ""pdf"": ""embedding"", ""contact_manager"": ""embedding"", ""excel"": ""embedding"", ""data_anonymizer"": ""embedding"", ""shell"": ""embedding""}","[{""call"": 1, ""capabilities"": [""PDF text extraction"", ""Information extraction (name and date)"", ""Word document (.docx) creation/editing""], ""unmatched"": [], ""results"": [{""agent"": ""word"", ""score"": 0.8978, ""source"": ""embedding"", ""capability_score"": 0.0, ""rank"": 1, ""matched_capabilities"": [""PDF text extraction"", ""Word document (.docx) creation/editing""]}, {""agent"": ""ocr"", ""score"": 0.839, ""source"": ""embedding"", ""capability_score"": 0.0, ""rank"": 2, ""matched_capabilities"": [""PDF text extraction""]}, {""agent"": ""pdf"", ""score"": 0.8117, ""source"": ""embedding"", ""capability_score"": 0.0, ""rank"": 3, ""matched_capabilities"": [""PDF text extraction""]}, {""agent"": ""contact_manager"", ""score"": 0.795, ""source"": ""embedding"", ""capability_score"": 0.0, ""rank"": 4, ""matched_capabilities"": [""Information extraction (name and date)""]}, {""agent"": ""excel"", ""score"": 0.756, ""source"": ""embedding"", ""capability_score"": 0.0, ""rank"": 5, ""matched_capabilities"": [""Word document (.docx) creation/editing""]}, {""agent"": ""data_anonymizer"", ""score"": 0.7507, ""source"": ""embedding"", ""capability_score"": 0.0, ""rank"": 6, ""matched_capabilities"": [""Information extraction (name and date)""]}]}, {""call"": 2, ""capabilities"": [""File discovery / listing available files in /testbed/data"", ""PDF reading once correct path is known""], ""unmatched"": [], ""results"": [{""agent"": ""shell"", ""score"": 0.8292, ""source"": ""embedding"", ""capability_score"": 0.0, ""rank"": 1, ""matched_capabilities"": [""File discovery / listing available files in /testbed/data""]}, {""agent"": ""pdf"", ""score"": 0.8075, ""source"": ""embedding"", ""capability_score"": 0.0, ""rank"": 2, ""matched_capabilities"": [""PDF reading once correct path is known""]}, {""agent"": ""ocr"", ""score"": 0.7615, ""source"": ""embedding"", ""capability_score"": 0.0, ""rank"": 3, ""matched_capabilities"": [""PDF reading once correct path is known""]}]}]","45049","2156","47205","88","0.042049","9e-06","0.042058","0","0","0","0","0","0","0","[]","0","[]"
"019e0967-8b02-7763-8da9-53d5a24f8be5","2026-05-08T21:04:29.103736+00:00","2-2","1","tasks/officebench/2-2","gpt-5.1","final-baseline_lower","final/baseline_lower","0","planned","","1","0","27.97","0","5","0","0","0","","0.0","0","0","0","1","-1.0","[""pdf"", ""shell"", ""contact_manager"", ""word""]","[]","0","{""contact_manager"": ""embedding"", ""ocr"": ""embedding"", ""invoice_processor"": ""embedding"", ""pdf"": ""embedding"", ""data_anonymizer"": ""embedding"", ""shell"": ""embedding"", ""word"": ""embedding"", ""geolocation_service"": ""embedding""}","[{""call"": 1, ""capabilities"": [""PDF text extraction and parsing"", ""Information extraction (name/address) from unstructured text"", ""DOCX generation/writing contact card""], ""unmatched"": [], ""results"": [{""agent"": ""contact_manager"", ""score"": 0.8313, ""source"": ""embedding"", ""capability_score"": 0.0, ""rank"": 1, ""matched_capabilities"": [""Information extraction (name/address) from unstructured text"", ""DOCX generation/writing contact card""]}, {""agent"": ""ocr"", ""score"": 0.8279, ""source"": ""embedding"", ""capability_score"": 0.0, ""rank"": 2, ""matched_capabilities"": [""PDF text extraction and parsing""]}, {""agent"": ""invoice_processor"", ""score"": 0.8277, ""source"": ""embedding"", ""capability_score"": 0.0, ""rank"": 3, ""matched_capabilities"": [""PDF text extraction and parsing""]}, {""agent"": ""pdf"", ""score"": 0.8148, ""source"": ""embedding"", ""capability_score"": 0.0, ""rank"": 4, ""matched_capabilities"": [""PDF text extraction and parsing""]}, {""agent"": ""data_anonymizer"", ""score"": 0.7543, ""source"": ""embedding"", ""capability_score"": 0.0, ""rank"": 5, ""matched_capabilities"": [""Information extraction (name/address) from unstructured text""]}]}, {""call"": 2, ""capabilities"": [""File discovery/listing in /testbed/data"", ""PDF text extraction"", ""Name/address extraction"", ""DOCX writing""], ""unmatched"": [""DOCX writing""], ""results"": [{""agent"": ""ocr"", ""score"": 0.839, ""source"": ""embedding"", ""capability_score"": 0.0, ""rank"": 1, ""matched_capabilities"": [""PDF text extraction""]}, {""agent"": ""contact_manager"", ""score"": 0.8262, ""source"": ""embedding"", ""capability_score"": 0.0, ""rank"": 2, ""matched_capabilities"": [""Name/address extraction""]}, {""agent"": ""shell"", ""score"": 0.8219, ""source"": ""embedding"", ""capability_score"": 0.0, ""rank"": 3, ""matched_capabilities"": [""File discovery/listing in /testbed/data""]}, {""agent"": ""pdf"", ""score"": 0.8117, ""source"": ""embedding"", ""capability_score"": 0.0, ""rank"": 4, ""matched_capabilities"": [""PDF text extraction""]}, {""agent"": ""word"", ""score"": 0.8012, ""source"": ""embedding"", ""capability_score"": 0.0, ""rank"": 5, ""matched_capabilities"": [""PDF text extraction""]}, {""agent"": ""geolocation_service"", ""score"": 0.7663, ""source"": ""embedding"", ""capability_score"": 0.0, ""rank"": 6, ""matched_capabilities"": [""Name/address extraction""]}]}]","41556","1766","43322","94","0.035307","9e-06","0.035316","0","0","0","0","0","0","0","[]","0","[]"
